1.658482755284925933e-02,2.000000000000000042e-02
1.658482755284925933e-02,2.000000000000000042e-02
1.909300088727068287e-02,1.036143000000000064e-01
1.709953742432170770e-02,1.886834999999999901e-02
1.722741615037630056e-02,2.629429000000000141e-02
1.711575711417794715e-02,1.676549999999999915e-02
1.727377288099373603e-02,1.636848000000000122e-02
1.726155034965027799e-02,1.892349000000000114e-02
1.727880078698967869e-02,3.706733999999999724e-02
1.727670858686394112e-02,1.656768000000000129e-02
1.726426536919075522e-02,1.657155999999999907e-02
1.727135088140492949e-02,1.656130999999999923e-02
1.727245733187307217e-02,1.663223000000000132e-02
1.722451702265916790e-02,1.697051999999999936e-02
1.721808977615311986e-02,1.609750999999999890e-02
1.726874849303964773e-02,1.676632999999999943e-02
1.728210133311868651e-02,1.712483999999999881e-02
1.720859043747200237e-02,2.080635999999999944e-02
1.730685380297780976e-02,1.711348000000000036e-02
1.727201364013488880e-02,1.602022000000000168e-02
1.724833927543382647e-02,1.696359000000000061e-02
1.721251482964625268e-02,1.617481000000000127e-02
1.727895117991173554e-02,1.679264999999999924e-02
1.728681432744415269e-02,1.696775000000000019e-02
1.730788094282890294e-02,1.615735999999999908e-02
1.732887209840913018e-02,1.695361999999999911e-02
1.727931860243737960e-02,1.595649000000000026e-02
1.729136512830144884e-02,1.695473000000000119e-02
1.727525158984144493e-02,1.697800000000000004e-02
1.730325463407474465e-02,1.598613999999999938e-02
1.724475895781502066e-02,1.634853000000000001e-02
1.730851945180022361e-02,1.664331999999999964e-02
1.730909320147034150e-02,1.695417000000000105e-02
1.731305835053948555e-02,1.610222000000000042e-02
1.729457910801042442e-02,1.692093000000000069e-02
1.729699495631871128e-02,1.621221999999999941e-02
1.730397629848172067e-02,1.680983000000000130e-02
1.733771616732893497e-02,1.632331000000000060e-02
1.730603744314960363e-02,1.659344999999999917e-02
1.737226259293365993e-02,1.694835000000000091e-02
1.735372878127800986e-02,1.615984999999999991e-02
1.739119725340066563e-02,1.668903000000000053e-02
1.733698445031895546e-02,1.699933000000000000e-02
1.742750607713012753e-02,1.769835000000000158e-02
1.738482112409509353e-02,1.657182999999999920e-02
1.735454933875088535e-02,2.049134999999999845e-02
1.736811271659853551e-02,1.656656999999999921e-02
1.734092637535328968e-02,1.661726999999999996e-02
1.739177619859404514e-02,1.651586999999999847e-02
1.744318213082873825e-02,1.736698999999999882e-02
1.742061144736945996e-02,2.236120000000000121e-02
1.743347831051032457e-02,1.656685000000000102e-02
1.738974711334669021e-02,1.656656999999999921e-02
1.745908555451762545e-02,1.657155999999999907e-02
1.749148669283888402e-02,2.109532999999999894e-02
1.749888414695301500e-02,1.664718999999999921e-02
1.750353127456835342e-02,1.649037999999999893e-02
1.752240858716311994e-02,1.902295000000000028e-02
1.742008902354889172e-02,1.656989999999999852e-02
1.747432120674448017e-02,1.685941999999999996e-02
1.746102187309650847e-02,1.706776999999999947e-02
1.737372153839327957e-02,1.596896000000000079e-02
1.731298800500442187e-02,1.689488000000000101e-02
1.737391050998062653e-02,1.613989999999999869e-02
1.740143999731659161e-02,1.692507999999999860e-02
1.739497339157766720e-02,1.610721000000000028e-02
