8.33,245,72,0,201,0,0,184434,186373
8.34,243,72,0,201,0,0,184434,186349
11.53,244,72,46,201,0,0,184434,186361
10.51,245,72,46,201,0,0,184434,186373
12.48,361,72,45,201,0,0,184434,198603
11.59,361,72,0,201,0,0,184434,198603
11,360,71,0,201,0,0,184434,198601
9.63,364,72,46,201,0,0,184434,198697
9.05,362,71,46,201,0,0,184434,198681
8.47,361,70,46,201,0,0,184434,198667
8.33,361,69,0,201,0,0,184434,198679
10.12,362,69,46,201,0,0,184434,198679
8.82,364,69,0,201,0,0,184434,198703
10.12,362,69,0,201,0,0,184434,198679
11.49,358,68,0,201,0,0,184434,198653
8.87,360,69,46,201,0,0,184434,198667
8.33,362,69,0,201,0,0,184434,198691
8.33,362,69,0,201,0,0,184434,198691
8.33,364,69,0,201,0,0,184434,198715
8.48,364,69,46,201,0,0,184434,198715
8.63,359,69,45,201,0,0,184434,198667
8.43,360,69,46,201,0,0,184434,198679
8.36,362,68,0,201,0,0,184434,198713
8.33,363,69,0,201,0,0,184434,198715
8.45,361,69,46,201,0,0,184434,198679
8.33,362,69,0,201,0,0,184434,198703
8.33,361,69,0,201,0,0,184434,198691
8.33,361,69,0,201,0,0,184434,198691
8.5,361,69,0,201,0,0,184434,198691
8.33,360,69,0,201,0,0,184434,198679
8.33,359,68,0,201,0,0,184434,198677
8.33,359,68,0,201,0,0,184434,198677
8.33,361,68,0,201,0,0,184434,198701
8.33,359,68,0,201,0,0,184434,198677
8.59,360,68,46,201,0,0,184434,198689
8.67,360,68,46,201,0,0,184434,198689
8.75,360,68,0,201,0,0,184434,198689
8.44,361,68,46,201,0,0,184434,198701
8.45,357,67,0,201,0,0,184434,198663
8.73,358,68,46,201,0,0,184434,198669
9.9,358,68,46,201,0,0,184434,198669
8.52,358,68,46,201,0,0,184434,198669
10.23,364,68,46,201,0,0,184434,198743
8.99,358,68,0,201,0,0,184434,198671
8.81,362,68,0,201,0,0,184434,198721
8.73,358,68,0,201,0,0,184434,198673
8.48,359,68,0,201,0,0,184434,198685
8.78,361,68,0,201,0,0,184434,198711
8.58,361,68,0,201,0,0,184434,198711
8.93,361,68,0,201,0,0,184434,198711
8.45,364,68,46,201,0,0,184434,198747
8.54,361,67,0,201,0,0,184434,198721
8.73,357,67,0,201,0,0,184434,198673
8.64,357,67,46,201,0,0,184434,198673
8.56,356,67,0,201,0,0,184434,198661
8.47,670192,71,0,201,0,0,185090,363
8.57,355,64,0,201,0,0,184430,198679
8.68,671216,69,47,201,0,0,185086,362
8.66,671984,69,0,201,0,0,185086,364
8.42,365,69,0,201,0,0,185086,199427
8.39,360,69,0,201,0,0,185086,199367
8.43,362,69,0,201,0,0,185086,199391
8.38,359,69,47,201,0,0,185086,199355
8.84,361,69,0,201,0,0,185086,199379
8.9,360,69,47,201,0,0,185086,199369
9.05,362,69,46,201,0,0,185086,199379
8.68,361,69,46,201,0,0,185086,199367
8.69,360,67,0,201,0,0,185082,199387
8.71,360,67,46,201,0,0,185082,199387
8.88,358,67,0,201,0,0,185082,199363
8.52,360,67,0,201,0,0,185082,199387
9.29,359,67,46,201,0,0,185082,199375
8.52,359,67,0,201,0,0,185082,199375
8.35,364,69,0,201,0,0,185086,199415
8.47,361,67,46,201,0,0,185082,199411
8.37,360,67,46,201,0,0,185082,199399
8.81,363,70,0,201,0,0,185082,199405
8.39,365,70,0,201,0,0,185082,199429
8.4,671472,70,46,201,0,0,185082,366
8.33,672240,70,0,201,0,0,185082,362
8.33,362,70,0,201,0,0,185082,199393
8.42,363,70,0,201,0,0,185082,199405
8.37,368,70,46,201,0,0,185082,199469
8.52,363,70,0,201,0,0,185082,199409
8.36,363,70,46,201,0,0,185082,199409
8.33,364,70,46,201,0,0,185082,199421
8.75,363,70,0,201,0,0,185082,199409
8.37,365,70,0,201,0,0,185082,199433
8.43,364,70,46,201,0,0,185082,199421
8.75,366,70,0,201,0,0,185082,199445
8.64,361,68,0,201,0,0,185078,199417
9.42,361,68,45,201,0,0,185078,199417
9.08,362,68,0,201,0,0,185078,199429
8.81,362,68,45,201,0,0,185078,199429
9.26,362,68,45,201,0,0,185078,199429
8.76,360,68,0,201,0,0,185078,199405
8.68,362,68,0,201,0,0,185078,199429
8.69,361,68,45,201,0,0,185078,199417
8.67,360,68,0,201,0,0,185078,199405
8.74,360,68,45,201,0,0,185078,199405
8.35,361,68,0,201,0,0,185078,199417
8.39,362,68,45,201,0,0,185078,199429
8.33,361,68,0,201,0,0,185078,199417
8.48,362,68,0,201,0,0,185078,199429
