4.69,245,72,0,201,0,0,184434,186373
4.59,243,72,0,201,0,0,184434,186349
4.5,244,72,46,201,0,0,184434,186361
11.65,245,72,46,201,0,0,184434,186373
10.68,361,72,45,201,0,0,184434,198603
12.59,361,72,0,201,0,0,184434,198603
11.68,360,71,0,201,0,0,184434,198601
10.94,364,72,46,201,0,0,184434,198697
9.71,362,71,46,201,0,0,184434,198681
8.78,361,70,46,201,0,0,184434,198667
8.26,361,69,0,201,0,0,184434,198679
8.17,362,69,46,201,0,0,184434,198679
10.36,364,69,0,201,0,0,184434,198703
8.57,362,69,0,201,0,0,184434,198679
10.27,358,68,0,201,0,0,184434,198653
11.35,360,69,46,201,0,0,184434,198667
8.88,362,69,0,201,0,0,184434,198691
8.3,362,69,0,201,0,0,184434,198691
8.21,364,69,0,201,0,0,184434,198715
8.32,364,69,46,201,0,0,184434,198715
8.45,359,69,45,201,0,0,184434,198667
8.66,360,69,46,201,0,0,184434,198679
8.45,362,68,0,201,0,0,184434,198713
8.29,363,69,0,201,0,0,184434,198715
8.29,361,69,46,201,0,0,184434,198679
8.48,362,69,0,201,0,0,184434,198703
8.3,361,69,0,201,0,0,184434,198691
8.22,361,69,0,201,0,0,184434,198691
8.36,361,69,0,201,0,0,184434,198691
8.53,360,69,0,201,0,0,184434,198679
8.32,359,68,0,201,0,0,184434,198677
8.24,359,68,0,201,0,0,184434,198677
8.17,361,68,0,201,0,0,184434,198701
8.3,359,68,0,201,0,0,184434,198677
8.3,360,68,46,201,0,0,184434,198689
8.64,360,68,46,201,0,0,184434,198689
8.73,360,68,0,201,0,0,184434,198689
8.67,361,68,46,201,0,0,184434,198701
8.43,357,67,0,201,0,0,184434,198663
8.61,358,68,46,201,0,0,184434,198669
8.63,358,68,46,201,0,0,184434,198669
9.85,358,68,46,201,0,0,184434,198669
8.88,364,68,46,201,0,0,184434,198743
10.05,358,68,0,201,0,0,184434,198671
8.81,362,68,0,201,0,0,184434,198721
8.86,358,68,0,201,0,0,184434,198673
8.81,359,68,0,201,0,0,184434,198685
8.38,361,68,0,201,0,0,184434,198711
8.83,361,68,0,201,0,0,184434,198711
8.54,361,68,0,201,0,0,184434,198711
8.96,364,68,46,201,0,0,184434,198747
8.53,361,67,0,201,0,0,184434,198721
8.59,357,67,0,201,0,0,184434,198673
8.7,357,67,46,201,0,0,184434,198673
8.5,356,67,0,201,0,0,184434,198661
8.58,670192,71,0,201,0,0,185090,363
8.51,355,64,0,201,0,0,184430,198679
8.63,671216,69,47,201,0,0,185086,362
8.55,671984,69,0,201,0,0,185086,364
8.69,365,69,0,201,0,0,185086,199427
8.43,360,69,0,201,0,0,185086,199367
8.44,362,69,0,201,0,0,185086,199391
8.35,359,69,47,201,0,0,185086,199355
8.57,361,69,0,201,0,0,185086,199379
8.83,360,69,47,201,0,0,185086,199369
9.08,362,69,46,201,0,0,185086,199379
8.77,361,69,46,201,0,0,185086,199367
8.72,360,67,0,201,0,0,185082,199387
8.66,360,67,46,201,0,0,185082,199387
8.79,358,67,0,201,0,0,185082,199363
8.86,360,67,0,201,0,0,185082,199387
8.44,359,67,46,201,0,0,185082,199375
9.36,359,67,0,201,0,0,185082,199375
8.39,364,69,0,201,0,0,185086,199415
8.37,361,67,46,201,0,0,185082,199411
8.48,360,67,46,201,0,0,185082,199399
8.46,363,70,0,201,0,0,185082,199405
8.69,365,70,0,201,0,0,185082,199429
8.37,671472,70,46,201,0,0,185082,366
8.34,672240,70,0,201,0,0,185082,362
8.39,362,70,0,201,0,0,185082,199393
8.21,363,70,0,201,0,0,185082,199405
8.46,368,70,46,201,0,0,185082,199469
8.34,363,70,0,201,0,0,185082,199409
8.65,363,70,46,201,0,0,185082,199409
8.24,364,70,46,201,0,0,185082,199421
8.3,363,70,0,201,0,0,185082,199409
8.83,365,70,0,201,0,0,185082,199433
8.48,364,70,46,201,0,0,185082,199421
8.5,366,70,0,201,0,0,185082,199445
8.5,361,68,0,201,0,0,185078,199417
9.4,361,68,45,201,0,0,185078,199417
8.7,362,68,0,201,0,0,185078,199429
9.21,362,68,45,201,0,0,185078,199429
8.77,362,68,45,201,0,0,185078,199429
9.38,360,68,0,201,0,0,185078,199405
8.6,362,68,0,201,0,0,185078,199429
8.59,361,68,45,201,0,0,185078,199417
8.75,360,68,0,201,0,0,185078,199405
8.71,360,68,45,201,0,0,185078,199405
8.65,361,68,0,201,0,0,185078,199417
8.35,362,68,45,201,0,0,185078,199429
8.38,361,68,0,201,0,0,185078,199417
8.45,362,68,0,201,0,0,185078,199429
8.39,361,68,0,201,0,0,185078,199417
8.58,362,68,45,201,0,0,185078,199429
8.75,363,68,45,201,0,0,185078,199441
8.76,361,68,45,201,0,0,185078,199413
8.87,362,68,45,201,0,0,185078,199425
8.72,360,68,0,201,0,0,185078,199401
8.94,360,68,45,201,0,0,185078,199401
8.28,361,68,45,201,0,0,185078,199413
8.64,361,68,45,201,0,0,185078,199413
8.7,360,68,45,201,0,0,185078,199401
8.81,360,68,45,201,0,0,185078,199401
8.49,360,68,45,201,0,0,185078,199401
8.71,361,68,0,201,0,0,185078,199413
8.37,362,68,0,201,0,0,185078,199425
8.53,360,68,45,201,0,0,185078,199401
8.33,362,68,0,201,0,0,185078,199425
8.4,363,68,45,201,0,0,185078,199437
8.36,361,68,0,201,0,0,185078,199413
8.52,362,68,0,201,0,0,185078,199425
8.45,361,68,45,201,0,0,185078,199413
8.78,361,68,45,201,0,0,185078,199413
8.59,364,68,0,201,0,0,185078,199449
8.81,361,68,0,201,0,0,185078,199413
8.85,361,68,45,201,0,0,185078,199413
8.24,361,68,0,201,0,0,185078,199413
8.48,363,68,0,201,0,0,185078,199437
8.74,360,68,45,201,0,0,185078,199401
8.86,361,68,45,201,0,0,185078,199413
8.54,364,68,0,201,0,0,185078,199449
8.84,364,68,45,201,0,0,185078,199449
8.5,362,68,45,201,0,0,185078,199425
9.2,364,68,45,201,0,0,185078,199449
8.59,360,68,45,201,0,0,185078,199401
9.02,361,68,45,201,0,0,185078,199413
8.56,361,68,45,201,0,0,185078,199419
8.41,362,68,0,201,0,0,185078,199431
8.56,360,68,45,201,0,0,185078,199407
8.82,361,68,45,201,0,0,185078,199419
8.61,361,68,0,201,0,0,185078,199419
8.36,361,68,0,201,0,0,185078,199419
8.38,361,68,45,201,0,0,185078,199419
9.13,361,68,45,201,0,0,185078,199419
8.67,361,68,45,201,0,0,185078,199419
8.68,361,68,0,201,0,0,185078,199419
8.46,360,68,45,201,0,0,185078,199407
8.81,360,68,45,201,0,0,185078,199407
8.54,362,68,45,201,0,0,185078,199431
8.38,362,68,45,201,0,0,185078,199431
8.57,361,68,45,201,0,0,185078,199419
8.69,360,68,45,201,0,0,185078,199407
8.67,361,68,0,201,0,0,185078,199419
8.61,362,68,45,201,0,0,185078,199433
8.74,360,68,0,201,0,0,185078,199409
8.4,364,68,45,201,0,0,185078,199455
8.6,363,68,0,201,0,0,185078,199445
8.56,361,68,45,201,0,0,185078,199419
8.55,360,68,45,201,0,0,185078,199409
8.2,362,68,45,201,0,0,185078,199431
8.6,363,68,45,201,0,0,185078,199443
8.49,365,68,0,201,0,0,185078,199467
8.86,361,68,45,201,0,0,185078,199421
8.29,363,68,45,201,0,0,185078,199443
8.28,363,68,0,201,0,0,185078,199443
8.21,362,68,0,201,0,0,185078,199431
8.39,362,68,0,201,0,0,185078,199431
8.24,361,68,0,201,0,0,185078,199419
8.3,362,68,0,201,0,0,185078,199431
8.31,361,68,0,201,0,0,185078,199419
8.43,363,68,0,201,0,0,185078,199443
8.58,360,68,45,201,0,0,185078,199407
8.59,362,68,0,201,0,0,185078,199431
8.58,362,68,45,201,0,0,185078,199431
8.54,361,68,0,201,0,0,185078,199419
8.5,362,68,45,201,0,0,185078,199431
8.57,362,68,45,201,0,0,185078,199431
8.41,360,68,45,201,0,0,185078,199409
9.72,360,68,0,201,0,0,185078,199407
8.49,360,68,45,201,0,0,185078,199407
8.41,363,68,0,201,0,0,185078,199443
8.81,364,68,0,201,0,0,185078,199455
8.99,363,68,0,201,0,0,185078,199443
8.75,361,68,45,201,0,0,185078,199419
9,361,68,0,201,0,0,185078,199419
8.64,362,68,0,201,0,0,185078,199431
8.41,361,68,45,201,0,0,185078,199419
8.47,363,68,44,201,0,0,185078,199443
8.33,363,66,44,201,0,0,184750,199139
9.25,363,66,0,201,0,0,184750,199139
8.59,361,66,43,201,0,0,184750,199115
8.83,359,64,0,201,0,0,181798,196163
8.73,354,64,42,201,0,0,181798,196103
8.96,354,64,0,201,0,0,181798,196103
8.76,353,63,42,201,0,0,181798,196099
8.49,352,63,0,201,0,0,181798,196087
8.88,353,63,42,201,0,0,181798,196099
8.98,353,63,42,201,0,0,181798,196099
8.71,356,63,42,201,0,0,181798,196135
8.72,356,63,42,201,0,0,181798,196135
8.52,353,63,42,201,0,0,181798,196099
8.44,355,63,42,201,0,0,181798,196123
8.33,352,63,42,201,0,0,181798,196087
8.24,353,63,42,201,0,0,181798,196099
8.79,353,63,42,201,0,0,181798,196099
8.3,354,63,0,201,0,0,181798,196111
8.34,353,63,0,201,0,0,181798,196099
8.35,354,63,0,201,0,0,181798,196111
8.46,352,63,42,201,0,0,181798,196087
8.41,352,63,42,201,0,0,181798,196087
9.59,353,63,42,201,0,0,181798,196099
8.38,355,63,0,201,0,0,181798,196123
8.43,354,63,0,201,0,0,181798,196111
8.29,352,63,0,201,0,0,181798,196087
8.61,355,63,42,201,0,0,181798,196123
8.41,355,63,42,201,0,0,181798,196123
8.51,355,63,0,201,0,0,181798,196123
8.27,354,63,0,201,0,0,181798,196111
8.38,354,63,0,201,0,0,181798,196111
8.43,355,63,0,201,0,0,181798,196123
8.89,356,63,42,201,0,0,181798,196135
8.51,353,63,42,201,0,0,181798,196099
8.76,353,63,42,201,0,0,181798,196099
9.36,355,63,0,201,0,0,181798,196123
8.8,357,63,0,201,0,0,181798,196147
8.58,354,63,0,201,0,0,181798,196111
8.68,355,63,0,201,0,0,181798,196123
8.64,355,63,0,201,0,0,181798,196123
8.58,354,63,42,201,0,0,181798,196111
8.84,355,63,0,201,0,0,181798,196123
8.8,354,63,42,201,0,0,181798,196111
8.5,355,63,42,201,0,0,181798,196123
8.29,354,63,42,201,0,0,181798,196111
8.34,355,63,0,201,0,0,181798,196123
9.02,353,63,0,201,0,0,181798,196099
8.64,356,63,0,201,0,0,181798,196135
8.61,354,63,42,201,0,0,181798,196111
8.43,354,63,42,201,0,0,181798,196111
8.71,354,63,42,201,0,0,181798,196111
8.88,355,63,0,201,0,0,181798,196123
8.7,353,63,42,201,0,0,181798,196099
8.78,353,63,42,201,0,0,181798,196099
9.65,353,63,0,201,0,0,181798,196099
9.03,354,63,0,201,0,0,181798,196111
8.65,355,63,0,201,0,0,181798,196123
8.91,354,63,0,201,0,0,181798,196111
9.17,355,63,42,201,0,0,181798,196123
8.59,354,63,42,201,0,0,181798,196111
